-24.975124378109456, 49.96012759170654
-19.971570717839377, 21.172248803827756
-15.024875621890551, 9.529505582137169
-10.021321961620469, 4.984051036682622
-7.007818052594175, 5.542264752791077
-5.984363894811658, 4.744816586921857
-5.472636815920403, 2.990430622009576
-5.017768301350394, 2.4322169059011287
-4.506041222459135, 2.751196172248811
-3.994314143567877, 2.59170653907497
-3.482587064676622, 1.874003189792667
-2.97085998578536, 1.794258373205757
-2.4591329068941015, 2.4322169059011287
-2.004264392324096, 1.6347687400319089
-1.4925373134328375, 1.714513556618833
-0.980810234541579, 1.0765550239234543
0.04264392324093791, 0.9170653907496131
